Report ID,Report Type,Year,Arrest Date,Time,Time Range,Area Name,Reporting District,Age,Sex,Race,Charge Group Description,Arrest Type,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,CD
220814723,RFC,2022,9/12/22 0:00,1535,12pm-4pm,West LA,881,51,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,STONER,EXPOSITION,34.0328,-118.4483,11
220814725,RFC,2022,9/12/22 0:00,1515,12pm-4pm,West LA,881,34,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,EXPOSITION,BARRINGTON,34.0328,-118.4483,11
220814724,RFC,2022,9/12/22 0:00,1400,12pm-4pm,West LA,882,76,Male,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,SAWTELLE,TENNESSEE,34.0367,-118.44,11
220814727,RFC,2022,9/12/22 0:00,1430,12pm-4pm,West LA,891,52,Male,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,BARRINGTON,BARRINGTON,34.0312,-118.4454,11
220814718,RFC,2022,9/12/22 0:00,1144,8am-12pm,West LA,881,25,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,PICO,BUNDY,34.0294,-118.4502,11
220814719,RFC,2022,9/12/22 0:00,1100,8am-12pm,West LA,853,41,Male,Hispanic/Latino,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,OHIO,BUNDY,34.0445,-118.4491,11
220814720,RFC,2022,9/12/22 0:00,1050,8am-12pm,West LA,851,62,Male,Black,,Misdemeanor,41.18(C)LAM,,MISDEMEANOR COMPLAINT FILED,OHIO,BUNDY,34.04,-118.4631,11
220814721,RFC,2022,9/12/22 0:00,1332,12pm-4pm,West LA,851,41,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,OHIO,WELLESLEY,34.0388,-118.4645,11
221914459,RFC,2022,9/13/22 0:00,1330,12pm-4pm,Mission,1901,38,Male,White,,Misdemeanor,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,16400 FOOTHILL BL,,34.319,-118.4886,7
221713453,RFC,2022,9/13/22 0:00,820,8am-12pm,Devonshire,1762,40,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,VARIEL AV,SUPERIOR ST,34.2464,-118.5929,12
221713828,RFC,2022,9/13/22 0:00,850,8am-12pm,Devonshire,1792,39,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,ROSCOE,WINNETKA,34.2203,-118.571,3
221317737,RFC,2022,9/14/22 0:00,815,8am-12pm,Newton,1341,22,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,100 W 39TH ST,,34.0121,-118.274,9
221914611,RFC,2022,9/14/22 0:00,920,8am-12pm,Mission,1902,45,Female,Hispanic/Latino,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,FOOTHILL BL,COBALT ST,34.3232,-118.4521,7
221317736,RFC,2022,9/14/22 0:00,730,4am-8am,Newton,1331,35,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,100 W 33RD ST,,34.0194,-118.2722,9
221317738,RFC,2022,9/14/22 0:00,1115,8am-12pm,Newton,1347,35,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,1600 E ADAMS BL,,34.0137,-118.245,9
221113982,RFC,2022,9/14/22 0:00,1500,12pm-4pm,Northeast,1139,52,Male,Hispanic/Latino,Disturbing the Peace,Misdemeanor,41.18CLAMC,ANNOY/MOLEST PERSON IN PED SUBWAY,MISDEMEANOR COMPLAINT FILED,5900 ARROYO DR,,34.1065,-118.1878,1
220217186,RFC,2022,9/15/22 0:00,1355,12pm-4pm,Rampart,256,27,Male,Other,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,600 S BONNIE BRAE ST,,34.0585,-118.2725,1
220217188,RFC,2022,9/15/22 0:00,1415,12pm-4pm,Rampart,256,63,Male,Black,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,7TH,34.0555,-118.2746,1
220217189,RFC,2022,9/15/22 0:00,1410,12pm-4pm,Rampart,256,36,Male,Black,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,BONNIE BRAE,7TH,34.0555,-118.2746,1
220217187,RFC,2022,9/15/22 0:00,1400,12pm-4pm,Rampart,256,23,Male,Black,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,600 S BONNIE BRAE ST,,34.0585,-118.2725,1
221713833,RFC,2022,9/16/22 0:00,655,4am-8am,Devonshire,1737,31,Female,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,DEVONSHIRE,BALBOA,34.2703,-118.4959,12
221713770,RFC,2022,9/16/22 0:00,700,4am-8am,Devonshire,1737,24,Male,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE ST,BALBOA BL,34.2703,-118.4959,12
221914612,RFC,2022,9/16/22 0:00,730,4am-8am,Mission,1912,48,Male,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,16200 FILBERT ST,,34.3148,-118.4857,7
221713718,RFC,2022,9/16/22 0:00,720,4am-8am,Devonshire,1757,63,Female,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,BURBANK BL,DEVONSHIRE ST,34.2539,-118.4967,12
221114077,RFC,2022,9/16/22 0:00,1430,12pm-4pm,Northeast,1139,52,Male,Hispanic/Latino,Disturbing the Peace,Misdemeanor,41.18CLAMC,ANNOY/MOLEST PERSON IN PED SUBWAY,MISDEMEANOR COMPLAINT FILED,ARROYO GLEN,AVENUE 64,34.1122,-118.1834,14
220814753,RFC,2022,9/19/22 0:00,1245,12pm-4pm,West LA,854,54,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER AV,MISSOURI AV,34.0436,-118.4431,5
220218253,RFC,2022,9/19/22 0:00,1130,8am-12pm,Rampart,245,57,Male,White,,Infraction,41.18C1LAMC,,MISDEMEANOR COMPLAINT FILED,2200 W 6TH ST,,34.0601,-118.2761,1
221713825,RFC,2022,9/19/22 0:00,1310,12pm-4pm,Devonshire,1764,44,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,NORDHOFF,CORBIN,34.2355,-118.5623,12
221114193,RFC,2022,9/20/22 0:00,1540,12pm-4pm,Northeast,1126,67,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,1300 N AVE 53,,34.1194,-118.2007,1
222114471,RFC,2022,9/20/22 0:00,1400,12pm-4pm,Topanga,2144,36,Male,White,Disturbing the Peace,Misdemeanor,41.18CLAMC,ANNOY/MOLEST PERSON IN PED SUBWAY,MISDEMEANOR COMPLAINT FILED,22600 VANOWEN ST,,34.1937,-118.6193,12
221714033,RFC,2022,9/21/22 0:00,1425,12pm-4pm,Devonshire,1749,43,Male,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE ST,BLUCHER AV,34.2573,-118.4733,12
220814834,RFC,2022,9/22/22 0:00,940,8am-12pm,West LA,851,46,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,12000 OHIO AV,,34.0411,-118.4619,11
220814836,RFC,2022,9/22/22 0:00,925,8am-12pm,West LA,851,65,Male,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,12000 OHIO AV,,34.0411,-118.4619,11
220217555,RFC,2022,9/22/22 0:00,1825,4pm-8pm,Rampart,256,47,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,1600 WILSHIRE BL,,34.0554,-118.2702,1
220814796,RFC,2022,9/22/22 0:00,1800,4pm-8pm,West LA,884,61,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,PICO,MILITARY,34.038,-118.4329,5
220814832,RFC,2022,9/22/22 0:00,900,8am-12pm,West LA,853,54,Male,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,SANTA MONICA BL,SAWTELLE AV,34.0463,-118.449,11
221818185,RFC,2022,9/22/22 0:00,1330,12pm-4pm,Southeast,1836,39,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,1200 E 109TH ST,,33.9368,-118.2542,15
220814795,RFC,2022,9/22/22 0:00,1755,4pm-8pm,West LA,884,33,Female,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,MILITARY,PICO,34.0377,-118.4326,5
220814833,RFC,2022,9/22/22 0:00,1030,8am-12pm,West LA,892,51,Male,White,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,BARRINGTON AV,BARRINGTON AV,34.0312,-118.4454,11
220217916,RFC,2022,9/23/22 0:00,1145,8am-12pm,Rampart,266,38,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,1700 W 7TH ST,,34.0546,-118.2725,1
220217918,RFC,2022,9/23/22 0:00,1145,8am-12pm,Rampart,266,71,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,1700 W 7TH ST,,34.0546,-118.2725,1
220814841,RFC,2022,9/23/22 0:00,1615,4pm-8pm,West LA,854,39,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER AV,BARRINGTON AV,34.0469,-118.4451,5
220814838,RFC,2022,9/23/22 0:00,1715,4pm-8pm,West LA,854,22,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,NEBRASKA,34.045,-118.4443,5
220814845,RFC,2022,9/23/22 0:00,1645,4pm-8pm,West LA,854,38,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA AV,34.045,-118.4443,5
220814839,RFC,2022,9/23/22 0:00,1615,4pm-8pm,West LA,854,32,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA,34.045,-118.4443,5
220217914,RFC,2022,9/23/22 0:00,1130,8am-12pm,Rampart,256,42,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,600 LITTLE ST,,34.0547,-118.2729,1
220217917,RFC,2022,9/23/22 0:00,1145,8am-12pm,Rampart,266,72,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,1700 W 7TH ST,,34.0546,-118.2725,1
220217913,RFC,2022,9/23/22 0:00,1005,8am-12pm,Rampart,246,30,Male,White,,Infraction,41.18(C)LAM,,MISDEMEANOR COMPLAINT FILED,ALVARADO,WILSHIRE,34.0579,-118.2759,1
220814842,RFC,2022,9/23/22 0:00,1730,4pm-8pm,West LA,854,38,Female,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,MISSOURI AV,COTNER AV,34.0436,-118.4431,5
220814840,RFC,2022,9/23/22 0:00,1700,4pm-8pm,West LA,854,60,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER AV,NEBRASKA AV,34.045,-118.4443,5
220217921,RFC,2022,9/23/22 0:00,1233,12pm-4pm,Rampart,245,30,Female,White,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,7TH,LAKE,34.057,-118.2779,1
220814885,RFC,2022,9/23/22 0:00,1725,4pm-8pm,West LA,854,54,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,MISSOURI AV,COTNER AV,34.0436,-118.4431,5
220217919,RFC,2022,9/23/22 0:00,1230,12pm-4pm,Rampart,245,38,Male,Hispanic/Latino,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,LAKE,7TH,34.061,-118.2775,1
221714035,RFC,2022,9/24/22 0:00,910,8am-12pm,Devonshire,1781,27,Female,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,SUNBURST,COMANCHE,34.2346,-118.5754,12
220815041,RFC,2022,9/26/22 0:00,1105,8am-12pm,West LA,895,26,Male,Black,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,BAGLEY,HARLOW,34.0344,-118.4049,5
221915014,RFC,2022,9/27/22 0:00,700,4am-8am,Mission,1925,37,Female,Hispanic/Latino,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,12300 SAN FERNANDO RD,,34.295,-118.4531,7
220121539,RFC,2022,9/27/22 0:00,1434,12pm-4pm,Central,174,39,Male,Black,,Infraction,41.18A1LAMC,,MISDEMEANOR COMPLAINT FILED,7TH,MAIN,34.0442,-118.2519,14
221516020,RFC,2022,9/28/22 0:00,2130,8pm-12am,N Hollywood,1548,28,Male,Other,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CHANDLER,BAKMAN AV,34.1681,-118.3774,2
221516023,RFC,2022,9/28/22 0:00,2205,8pm-12am,N Hollywood,1549,28,Male,Black,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CUMPSTON ST,FAIR AV,34.17,-118.3743,2
221516024,RFC,2022,9/28/22 0:00,1015,8am-12pm,N Hollywood,1549,28,Female,White,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CUMPSTON AV,FAIR AV,34.17,-118.3743,2
221516022,RFC,2022,9/28/22 0:00,2115,8pm-12am,N Hollywood,1548,56,Male,Black,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CHANDLER BL,BAKMAN AV,34.1681,-118.3774,2
221516021,RFC,2022,9/28/22 0:00,2135,8pm-12am,N Hollywood,1548,26,Female,White,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,CHANDLER BL,BAKMAN AV,34.1681,-118.3774,2
221714170,RFC,2022,9/28/22 0:00,1405,12pm-4pm,Devonshire,1759,51,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,DEVONSHIRE ST,SAN DIEGO FY,34.2537,-118.477,12
220122006,RFC,2022,9/29/22 0:00,1645,4pm-8pm,Central,176,57,Female,Black,,Infraction,41.18A3LAMC,,MISDEMEANOR COMPLAINT FILED,800 S CECILIA ST,,34.0392,-118.2524,14
221818184,RFC,2022,9/29/22 0:00,820,8am-12pm,Southeast,1836,39,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,1200 E 109TH ST,,33.9368,-118.2542,15
221818183,RFC,2022,9/29/22 0:00,820,8am-12pm,Southeast,1836,53,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,1200 E 109TH ST,,33.9368,-118.2542,15
221714296,RFC,2022,9/30/22 0:00,845,8am-12pm,Devonshire,1761,51,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,9200 JORDAN AV,,34.2373,-118.604,12
221714299,RFC,2022,9/30/22 0:00,915,8am-12pm,Devonshire,1761,39,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
221714298,RFC,2022,9/30/22 0:00,950,8am-12pm,Devonshire,1761,55,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
221515692,RFC,2022,9/30/22 0:00,928,8am-12pm,N Hollywood,1566,58,Male,Hispanic/Latino,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,RIVERSIDE,VENTURA FY,34.1497,-118.3694,2
221515675,RFC,2022,9/30/22 0:00,930,8am-12pm,N Hollywood,1566,33,Male,Hispanic/Latino,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,RIVERSIDE,134 FREEWAY,34.1529,-118.3741,2
221714300,RFC,2022,9/30/22 0:00,1110,8am-12pm,Devonshire,1794,60,Male,White,,Infraction,41.18(C)LAM,,MISDEMEANOR COMPLAINT FILED,18100 PARTHENIA ST,,34.2287,-118.5273,12
221515672,RFC,2022,9/30/22 0:00,1420,12pm-4pm,N Hollywood,1547,27,Female,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,11400 CUMPSTON ST,,34.1697,-118.379,2
221515676,RFC,2022,9/30/22 0:00,920,8am-12pm,N Hollywood,1566,47,Male,Hispanic/Latino,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,RIVERSIDE,134 FREEWAY,34.1529,-118.3741,2
221714289,RFC,2022,9/30/22 0:00,855,8am-12pm,Devonshire,1761,53,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
221515693,RFC,2022,9/30/22 0:00,920,8am-12pm,N Hollywood,1566,45,Female,Hispanic/Latino,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,RIVERSIDE DR,VENTURA FY,34.1497,-118.3694,2
221714295,RFC,2022,9/30/22 0:00,900,8am-12pm,Devonshire,1761,45,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
221714291,RFC,2022,9/30/22 0:00,835,8am-12pm,Devonshire,1761,60,Male,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,NORDHOFF,34.2354,-118.6039,3
221515671,RFC,2022,9/30/22 0:00,1415,12pm-4pm,N Hollywood,1549,51,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,CUMPSTON,TUJUNGA,34.17,-118.379,2
221515690,RFC,2022,9/30/22 0:00,930,8am-12pm,N Hollywood,1566,50,Male,Hispanic/Latino,,Infraction,41.18A,,MISDEMEANOR COMPLAINT FILED,RIVERSIDE DR,HOLLYWOOD FY,34.1497,-118.3694,2
221714290,RFC,2022,9/30/22 0:00,830,8am-12pm,Devonshire,1761,44,Male,Hispanic/Latino,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,NORDHOFF,34.2354,-118.6039,3
220218334,RFC,2022,9/30/22 0:00,1440,12pm-4pm,Rampart,265,45,Male,Hispanic/Latino,,Infraction,41.18(D)LAM,,MISDEMEANOR COMPLAINT FILED,8TH,ALVARADO,34.0549,-118.2778,1
221714304,RFC,2022,9/30/22 0:00,925,8am-12pm,Devonshire,1761,38,Male,White,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN AV,PRAIRIE ST,34.2391,-118.604,12
221714297,RFC,2022,9/30/22 0:00,830,8am-12pm,Devonshire,1761,47,Female,White,,Infraction,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,JORDAN,NORDHOFF,34.2354,-118.6039,3
220815232,RFC,2022,10/1/22 0:00,1000,8am-12pm,West LA,881,61,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,11700 EXPOSITION BL,,34.0328,-118.4466,11
220815194,RFC,2022,10/1/22 0:00,950,8am-12pm,West LA,881,58,Female,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,11700 EXPOSITION BL,,34.0328,-118.4466,11
221516015,RFC,2022,10/1/22 0:00,1750,4pm-8pm,N Hollywood,1527,50,Male,Hispanic/Latino,,Infraction,41.18B,,MISDEMEANOR COMPLAINT FILED,LANKERSHIM,KITTRIDGE,34.1849,-118.3746,2
220815192,RFC,2022,10/1/22 0:00,825,8am-12pm,West LA,835,45,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,10900 SANTA MONICA BL,,34.0493,-118.4378,5
220815191,RFC,2022,10/1/22 0:00,940,8am-12pm,West LA,881,55,Male,Black,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,11700 EXPOSITION BL,,34.0328,-118.4466,11
220815233,RFC,2022,10/1/22 0:00,1016,8am-12pm,West LA,881,63,Male,Black,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,11700 EXPOSITION BL,,34.0328,-118.4466,11
221714286,RFC,2022,10/3/22 0:00,1115,8am-12pm,Devonshire,1797,21,Male,White,,Infraction,41.18(A)LAM,,MISDEMEANOR COMPLAINT FILED,HAYVENHURST,CHASE,34.2248,-118.4939,12
220815686,RFC,2022,10/3/22 0:00,1045,8am-12pm,West LA,881,25,Male,White,,Misdemeanor,41.18(A)1PC,,MISDEMEANOR COMPLAINT FILED,11700 W OLYMPIC BL,,34.0342,-118.4478,11
221714571,RFC,2022,10/3/22 0:00,1205,12pm-4pm,Devonshire,1798,71,Female,White,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,9000 AQUEDUCT AV,,34.2338,-118.4741,12
221516026,RFC,2022,10/3/22 0:00,2010,8pm-12am,N Hollywood,1535,59,Male,Hispanic/Latino,,Infraction,41.18E,,MISDEMEANOR COMPLAINT FILED,TIARA,LANKERSHIM,34.1784,-118.3828,2
221714569,RFC,2022,10/3/22 0:00,1100,8am-12pm,Devonshire,1797,25,Female,Black,,Infraction,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,8400 HAYVENHURST AV,,34.2277,-118.4939,12
221516025,RFC,2022,10/3/22 0:00,2020,8pm-12am,N Hollywood,1535,33,Female,Hispanic/Latino,,Infraction,41.18E,,MISDEMEANOR COMPLAINT FILED,TIARA,LANKERSHIM,34.1784,-118.3828,2
221714342,RFC,2022,10/4/22 0:00,1205,12pm-4pm,Devonshire,1781,40,Male,Hispanic/Latino,,Infraction,41.18LAMC,,MISDEMEANOR COMPLAINT FILED,COMANCHE,NORDHOFF,34.2318,-118.5723,3
221714383,RFC,2022,10/5/22 0:00,850,8am-12pm,Devonshire,1798,71,Female,White,,Infraction,41.18(A)(I),,MISDEMEANOR COMPLAINT FILED,NORDHOFF ST,AQUEDUCT AV,34.2356,-118.4741,12
220122117,RFC,2022,10/5/22 0:00,1430,12pm-4pm,Central,156,32,Female,White,,Infraction,41.18A3LAMC,,MISDEMEANOR COMPLAINT FILED,4TH,SAN PEDRO,34.0437,-118.2455,14
221818776,RFC,2022,10/6/22 0:00,1130,8am-12pm,Southeast,1803,59,Male,Hispanic/Latino,,Misdemeanor,41.18(B)LAM,,MISDEMEANOR COMPLAINT FILED,CROCKER,MANCHESTER,33.9601,-118.2681,9
220815294,RFC,2022,10/6/22 0:00,1540,12pm-4pm,West LA,881,27,Female,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,GRANVILLE,OLYMPIC,34.0332,-118.4498,11
221318880,RFC,2022,10/6/22 0:00,915,8am-12pm,Newton,1317,35,Male,Hispanic/Latino,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,16TH ST,STAUNTON ST,34.0232,-118.2414,14
220815295,RFC,2022,10/6/22 0:00,1445,12pm-4pm,West LA,853,61,Male,White,Disorderly Conduct,Misdemeanor,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,MISDEMEANOR COMPLAINT FILED,COTNER,OLYMPIC,34.0445,-118.4491,11
221714584,RFC,2022,10/7/22 0:00,800,4am-8am,Devonshire,1761,39,Male,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,JORDAN,PRAIRIE,34.2391,-118.604,12
221516017,RFC,2022,10/7/22 0:00,1755,4pm-8pm,N Hollywood,1527,45,Male,Hispanic/Latino,,Infraction,41.18B,,MISDEMEANOR COMPLAINT FILED,LANKERSHIM,KITTRIDGE,34.1849,-118.3746,2
221714585,RFC,2022,10/7/22 0:00,1305,12pm-4pm,Devonshire,1747,36,Male,White,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,SAN JOSE,RUFFNER,34.2611,-118.4969,12
221714565,RFC,2022,10/8/22 0:00,1045,8am-12pm,Devonshire,1782,26,Female,White,,Infraction,41.18(A)1LA,,MISDEMEANOR COMPLAINT FILED,8900 MIKUNI AV,,34.232,-118.5611,12
220218623,RFC,2022,10/8/22 0:00,1045,8am-12pm,Rampart,256,49,Male,Black,,Infraction,41.18(E)LAM,,MISDEMEANOR COMPLAINT FILED,WILSHIRE,BONNIE BRAE,34.0569,-118.2736,1
221714568,RFC,2022,10/8/22 0:00,805,8am-12pm,Devonshire,1797,48,Male,White,,Infraction,41.18A1,,MISDEMEANOR COMPLAINT FILED,8400 HAYVENHURST AV,,34.2277,-118.4939,12
221714591,RFC,2022,10/8/22 0:00,1100,8am-12pm,Devonshire,1794,29,Female,Hispanic/Latino,Miscellaneous Other Violations,Misdemeanor,41.18LAMC,LOITERING (GENERALLY),MISDEMEANOR COMPLAINT FILED,18100 PARTHENIA ST,,34.2287,-118.5273,12
221714582,RFC,2022,10/8/22 0:00,430,4am-8am,Devonshire,1794,52,Male,Hispanic/Latino,,Misdemeanor,41.18(A)(1),,MISDEMEANOR COMPLAINT FILED,PARTHENIA ST,ETIWANDA AV,34.2287,-118.5323,12
